"date","produced","destroyed","mining.value"
2017-09-15,3968375913596.92,1114148035635.56,1378663645754.89
2017-09-16,4286825621067.56,1353329269238.86,1520180102694.36
2017-09-17,3921919925616.7,1419740025610.08,1709344965009.65
2017-09-18,3738145787173.93,841382413750.8,1477892928960.55
2017-09-19,3938621927990.53,813681341916.43,1448003204294.53
2017-09-20,3315948437916.53,1185361144613.91,1437143619333.09
2017-09-21,3642930358907.13,1046621559336.44,1491880747753.02
2017-09-22,3621355930374.48,1028795602682.61,1454454435829.04
2017-09-23,3604522376599.32,1891921761203.14,1708408694166.46
2017-09-24,4155458023864.3,1342022054379.94,1642581943481.67
2017-09-25,4005091445190.89,968769500015.17,1370541158776.98
2017-09-26,3757951195831.54,986055197130.87,1322599429610.54
2017-09-27,4209026129152.45,890747309590.29,1394663414186.76
2017-09-28,3972573262499.12,899227944738.77,1377286181953.82
2017-09-29,3813396955723.29,1611813333579.61,1390954095047.43
2017-09-30,3686407729028.57,1458042313141.92,1604203809116.16
2017-10-01,4443949517188.81,1356866557932.96,1679590390118.57
2017-10-02,3838720416495.44,864647269397.29,1517937160641.16
2017-10-03,4271297039049.86,914390051748.6,1399884031498.16
2017-10-04,3812901923995.84,1040253690047.39,1388644720791.95
2017-10-05,3971391921407.44,1082607497731.13,1359559033159.93
2017-10-06,4141539154943.31,980870748834.07,1400224249253.01
2017-10-07,3502271010849.27,1718168322686.22,1479342626888.97
2017-10-08,4237913447076.06,1515044957415.75,1530379862817.13
2017-10-09,3961138649750.85,1051924389026.95,1412794371328.35
2017-10-10,4367344602993.87,930885304766.41,1301698216235.96
2017-10-11,3823322737015.69,1640202495427.79,1240736715106.65
2017-10-12,3828801463342.82,892612381449.17,1325700213660.49
2017-10-13,3845855687282.74,1200115132108.26,1295929095898.43
2017-10-14,3997167110743.22,1447346485401.12,1490533404826.72
2017-10-15,4066056162821.48,1487174740143.18,1465165987113.41
2017-10-16,4330953927986.36,1216226958833.56,1266893892230.14
2017-10-17,4322021458697.91,831587384381.47,1280903088425.92
2017-10-18,3935829577195.57,1078786497447.01,1319602125978.43
2017-10-19,3954439814667.04,943542686940.88,1364912596589.23
2017-10-20,4142715619241.68,1196336020467.88,1371785081052.59
2017-10-21,3984725945181.84,1764351119549.35,1459732805984.71
2017-10-22,3875452336330.25,1560083867311.03,1568168170495.35
2017-10-23,4026782609508.45,998465340184.48,1370233385487.26
2017-10-24,4289422654350.76,1922980308523.89,1267702501032.59
2017-10-25,4364316218153.77,995083156497.97,1392780063692.58
2017-10-26,5103790110921.31,894692426180.08,1456671286480.14
2017-10-27,4559243268534.05,1524668154416.08,1495913884069.09
2017-10-28,6216423800411.67,1536288295362.68,1569448897663.09
2017-10-29,5060088600471.52,1808233278015.93,1669177462423.21
2017-10-30,5297239969686.66,1301107183569.09,1329799241617.1
2017-10-31,5075243595115.01,1467375731931.42,1375211800189.47
2017-11-01,5232340610710.7,1222254297804.01,1353971536908.23
2017-11-02,5020059827342.62,1081210199459.53,1391312621014.59
2017-11-03,4981575470580.45,1220649875378.93,1421129719715.04
2017-11-04,4722614733291.58,1586410026771.12,1637856421451.43
2017-11-05,5330461416942.88,1864555010743.43,1705779308414.97
2017-11-06,5120474288318.43,1364763391749.23,1453186212981.84
2017-11-07,5227187460995.43,971738588209.34,1495845363119.54
2017-11-08,4741336428034.95,1199497633548.96,1450188596667.03
2017-11-09,4576675872273.85,1016583905533.48,1577579548462.09
2017-11-10,4586617089023.21,1292194194798.38,1563518801199.73
2017-11-11,5084460794450.26,1747558275803.43,1826011693405.21
2017-11-12,5242379106389.74,1640115288316.79,1732157975109.97
2017-11-13,4990304344766.83,912229960542.78,1575054685434.92
2017-11-14,4605082500080.07,1176584014449.32,1532195126682.14
2017-11-15,5160399110966.04,954797762117.37,1588855721180.04
2017-11-16,4562898321520.96,929693877346.72,1868558466685.83
2017-11-17,4280518373829.36,1121919040822.36,1650555926255.16
2017-11-18,4832198020281.15,1589565658050.11,2230246509484.75
2017-11-19,4910721456114.91,1517132372789.51,2179561297166.66
2017-11-20,4835161267296.36,1236363166686.34,1824173824110.48
2017-11-21,4930412031466.37,971501722199.94,1713942869439.27
2017-11-22,4604184006113.59,1114934002999.44,1869671908459.38
2017-11-23,4347560890470.71,971993606486.44,1816934037079.98
2017-11-24,4549377447451.67,972901087809.64,1834426420847.43
2017-11-25,4525827451580.06,1713009335631.45,2072363769679.98
2017-11-26,4994126471884.19,1536083445704.32,2099486246935
2017-11-27,4513304373500.87,1081104193368.32,1817388840791.01
2017-11-28,4588003064387.7,1012999907358.29,1861930771318.5
2017-11-29,4624396408822.88,892989007046.38,1879797243231.63
2017-11-30,4843234174608.42,1013876782970.62,2063885743423.7
2017-12-01,5085471914363.53,1221937862039.47,1863344924662.71
2017-12-02,4874198047755.69,1473841324068.96,2192911567420.59
2017-12-03,4303699822833.88,1539731170482.38,2049540016910.2
2017-12-04,4921296251962.35,907404457115.55,1713861115113.76
2017-12-05,4441130456456.36,1249803712306.63,1633723196673.41
2017-12-06,4679567984964.68,1114906781583.71,1694650960530.41
2017-12-07,3744040212045.79,1223491566614.31,1744050274449.64
2017-12-08,4258457022886.65,1185107029010.53,1711722758639.15
2017-12-09,4470682303499.63,1963749300517.15,1925334414262.4
2017-12-10,4718057781230.37,1818497068944.03,1898908744953.74
2017-12-11,4518886185370.52,982618669672.68,1716340644661.32
2017-12-12,4554876820477.18,1366863493362.41,1554073849340.4
2017-12-13,4410765655785.64,964403040094.23,1747108801911.12
2017-12-14,4536939827428.47,942039625246.53,1600536259817.52
2017-12-15,4026079720633.96,1183169634213.04,1510209981419.85
2017-12-16,4419036945227.19,1716261900677.98,1751223880482.56
2017-12-17,4842778842559.06,1866071221661.54,1814288836919.35
2017-12-18,4353532469200.44,1351378278651.37,1585104547586.71
2017-12-19,4742775498231.63,1071593964360.32,1625019643518.9
2017-12-20,4596754369123.71,1323552260632.08,1514633786079.14
2017-12-21,4513337487608.02,1088012868688.28,1482981318046.42
2017-12-22,4173119285065.96,1168347468996.54,1552386472731.73
2017-12-23,4483121589298.68,1394495666165.08,1670407732233.76
2017-12-24,4696216533503.15,1100176578373.78,1446488241184.58
2017-12-25,4456323801237.88,991584803921.55,1469947034197.36
2017-12-26,4210036716384.75,1196976780297.47,1682258244191.44
2017-12-27,4501293619287.89,977481411113.32,1818544034144.23
2017-12-28,4112257076234.28,1258054830313.31,1926134392811.69
2017-12-29,5158702928543.66,1210892485676.44,1814380733697.04
2017-12-30,4647215968947.75,1454038808398.41,1890304811852.33
2017-12-31,5302464005941.87,1083682282701.92,1510846325371.62
2018-01-01,4118398843787.75,1560516980741.48,1642900523290.33
2018-01-02,4320524408317.04,1240446658697.66,1583683456209.93
2018-01-03,4451751702939,1323006593992.54,1714420476784.02
2018-01-04,4899997386484.17,1223434370411.77,1741172679415.46
2018-01-05,4796370692024.76,1772431913279.58,1720140233845.44
2018-01-06,5136272904175.13,1359359993606.37,1784774389361.32
2018-01-07,4488143178291.73,1640341627282.12,1768741213029.45
2018-01-08,4510415620489.26,1149739027124.83,1431207348554.49
2018-01-09,4786962637253,1332907572127.58,1336673484398.67
2018-01-10,4485346056710.79,1122848693136.37,1445090137253.31
2018-01-11,4771067640191.93,1294972011936.83,1520529991463.41
2018-01-12,4682938252188.42,1140305115262.53,1583037324620.92
2018-01-13,4463926059922.68,1603609548126.4,1703244735839.35
2018-01-14,4958644187375.56,1704108452962.21,1763659022149.17
2018-01-15,4964424235094.91,1093558884629.11,1410356122294.64
2018-01-16,5247463311319.19,1168914887596.01,1235061404993.25
2018-01-17,4942879765209.8,1524591824590.07,1178885772580.6
2018-01-18,5232303400265.74,1241198522399.78,1131849925418.28
2018-01-19,4387527822639.79,1212048657318.26,1221047152999.26
2018-01-20,5093078893050.75,1951388015267.44,1386568019372.53
2018-01-21,5729425622138.84,1650533138103.11,1249314325384.49
2018-01-22,5430063312879.17,1119627344772.47,1061674050297.71
2018-01-23,5093369142844.62,1227543106569.61,999293366676.799
2018-01-24,4709367264222,1294481793039.94,1064078074028.47
2018-01-25,5448809005726.28,1191645013823.13,1232209503120.32
2018-01-26,4490141591049.31,1144075065333.98,1341949363152.45
2018-01-27,4871296187439.88,1743092848967.72,1810699896917.63
2018-01-28,5239454385440.27,1547530652513.38,1866291561274.88
2018-01-29,5503918920830.22,1067483485205.72,1536409761373.5
2018-01-30,5164058264416.54,1192797192125.12,1601585341818.73
2018-01-31,5021539573613.23,1105400247248.62,1651374187121.18
2018-02-01,4983892398041.8,1177914579450.87,1683114820286.42
2018-02-02,4651418534054.52,1165381907764.28,1787959876628.33
2018-02-03,5640852355424.38,1694920548270.74,2068197712624.1
2018-02-04,5642326272875.47,1775177882652.39,2002234267722.93
2018-02-05,4721263207717.56,1100759040872.44,1606780951880.18
2018-02-06,4670791356700.42,1217545961087.99,1665138693569.49
2018-02-07,4762866035199.83,1087213728312.93,1743876883185
2018-02-08,4795474231069.21,1039620488309.26,1801354718407.38
2018-02-09,5573406101617.85,1151206976988.12,1853146932645.54
2018-02-10,4633071200218.83,2091442470222.59,2287570183810.06
2018-02-11,5080446522183.69,1679017502578.41,2138010774489.3
2018-02-12,5031853320826.23,1120003058788.48,2225370749179.73
2018-02-13,5092183427905.28,1037521583058.78,1586653655122.67
2018-02-14,5008546953468.46,1028944559297.82,1609882272982.49
2018-02-15,4537969059467.93,1066478348365.68,1547761243028.07
2018-02-16,4993395864700.91,1299283538642.22,1673920486527.26
2018-02-17,5757859263171.62,2639822132853.25,1881653743951.33
2018-02-18,5228936425769.41,1785382851854.61,1813619617026.31
2018-02-19,4972735330121.42,1148105736550.86,1743751922819.92
2018-02-20,4884814299840.02,1632933052873.6,1592671597490.62
2018-02-21,4584391760665.5,1122209319130,1684566316197.21
2018-02-22,5592544368357.63,1154934297662.38,1840259169911.66
2018-02-23,5455532009034.5,1411398912649.62,1784140208610.43
2018-02-24,5058723880193.86,3062738056394.44,2265160260585.39
2018-02-25,5508579863080.34,1846669870132.67,2042456554816.76
2018-02-26,4992394892094.86,1000079142621.25,1883644777810.87
2018-02-27,5156725641658.37,1262054399639.2,1668814189156.3
2018-02-28,5819498266185.42,1155684091497.63,1894450489397.8
2018-03-01,5126844685960.11,1270756242275.71,1965350489490.99
2018-03-02,4762779107756.63,1341151084187.57,1750944327793.53
2018-03-03,4841373521450.39,2960927301333.24,2100233692234.39
2018-03-04,4276346101506.6,1937980306497.47,2058988484584.26
2018-03-05,4454861424834.1,1426478652794.75,1774062564308.73
2018-03-06,4492096903454.43,1153492065891.55,1659384896526.74
2018-03-07,4569536667418.99,1060676752498.92,1748066418876.33
2018-03-08,4942491850661.25,1017163837239.71,1659291945907.38
2018-03-09,8791321091735.41,1290938950393.91,3626755926903.26
2018-03-10,5366233735578.39,2799523616564.02,2145754142926.04
2018-03-11,5383119641147.28,1440153743229.77,2243212780972.2
2018-03-12,5248550631167.83,1129222727120.94,1830664340276.28
2018-03-13,4995868148573.14,1029311767771.07,1812117873763.6
2018-03-14,4874206545823.33,1066924422061.12,1905152304055.08
2018-03-15,4827410405547.94,947719572781.16,1893203141502.21
2018-03-16,4544312800536.55,1130594386613.27,1802974267488.22
2018-03-17,5180342319481.71,2586767139710.35,2218297401524.89
2018-03-18,5635758706662.91,2204658102192.67,2218814142913.8
2018-03-19,5343447909242.13,1146448196788.01,1963479436009.97
2018-03-20,5671092759353.53,844063148712.54,979882328818.396
2018-03-21,4969689455298.33,1386683907117.84,1134284288058.33
2018-03-22,4613749367748.17,1195990759057.01,1594837693828.67
2018-03-23,5203584239358.59,1108054150124.56,1652746919005.37
2018-03-24,5228137957287.68,3189450146850.87,1982977816709.59
2018-03-25,5335776752288.91,2613733015634.23,1941121853709.6
2018-03-26,4771626851616.69,1148215642510.19,1651965003709.91
2018-03-27,4829433328944.28,1028460298336.27,1697349966198.31
2018-03-28,4595243876502.99,1276195956456.29,1697646425509.92
2018-03-29,5176939611468.97,1215486234805.93,1769272111716.35
2018-03-30,5260548497177.87,1949818032950.11,1796260890577.59
2018-03-31,5946844872637.54,2108643501866.89,2036763972148.63
2018-04-01,5467954025683.87,1635306488707.62,1887678655621.88
2018-04-02,10856669471742.1,1187821330808.46,3446731051040.5
2018-04-03,5689703687009.33,1133585388402.96,1532944276667.77
2018-04-04,5313881277734.86,1133046642071.32,1641963373949.12
2018-04-05,5377472763859.47,1138460328059.12,1599012505619.89
2018-04-06,5052924260642.4,1293724248724.14,1647132859211.06
2018-04-07,4844417829766.17,2153348539806.44,1941549281966.04
2018-04-08,4793171017273.22,1666103792928.25,2090580315391.67
2018-04-09,4907012261322.59,1070986297130.57,1717970224377.56
2018-04-10,5162716389015.99,1085070156409.42,1650389772129.83
2018-04-11,5200232273713.77,1118257498596.61,1654064407795.97
2018-04-12,5005328681310.48,1174838441243.49,1606502264907.72
2018-04-13,4793101908912.78,1023885226872.26,1672913633297.77
2018-04-14,4668351339616.67,1882806779607.19,2011012471506.7
2018-04-15,5206607951872.22,2069267434107.81,2131799097699.69
2018-04-16,5242449457222.18,1167091684501.25,1732701795130.4
2018-04-17,5560810652980.19,1083070618931.84,1731925705199.69
2018-04-18,4837999311922.13,1211076686322.52,1608294166544.03
2018-04-19,4728979396198.81,1154954967036.86,1810192853132.96
2018-04-20,4401380964506.79,1323216433291.27,1598029543352.16
2018-04-21,4563908290798.09,2421531567314.35,2014151185659.72
2018-04-22,4770159651303.72,2234568604878.81,1922267582402.2
2018-04-23,4667035338078.84,1236837963986.75,1752432233543.41
2018-04-24,5161905670232.37,1432548538453.09,1675450889560.05
2018-04-25,5300888839007.64,1431610736486.84,1753384293883.36
2018-04-26,4687435503178.07,778451327096.21,1464943938109.23
2018-04-27,4968295053604.07,1207498438612.53,1624701629294.01
2018-04-28,4719685916219.64,1602990675614.41,1767843600278.35
2018-04-29,4890878880180.32,1713032159696.57,2088846134169.14
2018-04-30,5114483711413.74,1341783159402.32,1827625559313.55
2018-05-01,5280826048458.55,1486237988682.68,1726339866638.57
2018-05-02,4677846027851.9,1359273815538.51,1694080870974.79
2018-05-03,4895617713359.52,1221121978789.94,1586393287576.54
2018-05-04,4632739018411.78,1162029637615.61,1545550030146.17
2018-05-05,4682175141845.87,1810027244862.65,1608880947172.81
2018-05-06,4942070969263.55,2113316040605.41,2011065109561.07
2018-05-07,4453314301761.21,1060901883762.72,1654837763730.27
2018-05-08,5047774844273.97,1310396009791.34,1581680850249.24
2018-05-09,4595572658615,1251999276152.34,1599539361367.11
2018-05-10,4759085095545.71,1048184199506.44,1681718699976.81
2018-05-11,4654740035229.94,1123762964016.13,1818334800380.69
2018-05-12,5004049740761.89,2117573025887.7,1903656325419.5
2018-05-13,4955946687135.49,1491701927101.44,1996282017620.52
2018-05-14,4210591659943.34,1074468704779.52,1623434227522.09
2018-05-15,4225370680191.72,1213871250264.48,1573063778657.6
2018-05-16,4549652597936.19,1109280323152.23,1795728291888.32
2018-05-17,4636296720825.7,1296703276326.85,1591694636636.69
2018-05-18,4776517113689.97,1266500273205.5,1659271691491.95
2018-05-19,4849381114014.06,1686618029356.32,1872149454936.45
2018-05-20,4285340260383.23,4896995760596.95,1859617873574.26
2018-05-21,4750385499737.12,1408652687058.11,1616591168286.29
2018-05-22,4967870580531.94,1220377660883.81,1481212483337.46
2018-05-23,5046682328342.92,1231592673459.02,1545000883549.06
2018-05-24,4493245352673.97,954042775565.3,1431504287072.85
2018-05-25,4385137708887.43,1168670455446.5,1541769254604.38
2018-05-26,4585699927320.19,1741661314987.26,1789832286727.96
2018-05-27,4297506472227.94,1391920199358.78,1747975950202.03
2018-05-28,5112868977684.77,1165606853004.41,1735520733558.23
2018-05-29,4690187474293.11,1390961750142.1,1522261152016.25
2018-05-30,5044877447103.7,894992556764.91,1509977997154.51
2018-05-31,4897195076257.32,1077915143391.96,1574250563940.07
2018-06-01,5501685576152.6,1038130384070.42,1547096787922.73
2018-06-02,5397429692054.32,1908000703791.02,1789965267552.32
2018-06-03,5642047208064.07,1555624866804.76,1856108262110.8
2018-06-04,5940509658835.71,1132426277587.48,1680595557576.6
2018-06-05,4586967905685.52,916246697795.21,1394503673534.94
2018-06-06,4842941124599.45,1104140831643.73,1662303926576.56
2018-06-07,5105561297705.55,1024270339233.43,1672250611402.34
2018-06-09,4715074315779.28,1850221548581.07,2063757662310.24
2018-06-10,4459995361378.13,1760129652459.1,1975254267878.49
2018-06-11,4305057683910.42,1184414851667.82,1863545149917.96
2018-06-12,4647389686208.57,1299597188146.4,1844190924824.39
2018-06-13,4303671994023.87,1361610464775.41,1773393732357.26
2018-06-14,3848260304085.91,833621028023.71,1668126576928.23
2018-06-15,4616459665472.04,1155078313556.82,1729633985104.05
2018-06-16,4432575799122.44,1683327016606.18,2079356659227.01
2018-06-17,4359344087693.72,1510004482091.91,2102211797334.33
2018-06-18,4518207321386.48,924660163227.12,1871430190141.41
2018-06-19,4453464452576.06,985334483126.82,1788264334936.11
2018-06-20,4196385513709.79,1251106646290.87,1811832585042.23
2018-06-21,3983010329161.24,882384988726.82,2034862976798.29
2018-06-22,4004012666780.91,1221121861081.3,1922699568908.21
2018-06-23,4434826956522.91,1697566909042.87,2100661441323.7
2018-06-24,4698004110178.34,1471864003004.26,2066053556896.22
2018-06-25,4087257125928.69,960809206376.36,1726120334569.18
2018-06-26,3961281373165.66,1223554672644.93,1660664381559.34
2018-06-27,4024230675727.53,984909157310.96,1838359385218.6
2018-06-28,4156154524389.87,1081396874324.8,1584836365020.6
2018-06-29,3883444801751.37,1051072356651.93,1773284042115.93
2018-06-30,4357754286546.37,1582521290866.42,2017087453314.21
2018-07-01,4286550125794.95,1157932706721.1,2215166906626.59
2018-07-02,4435722292925.82,1211151999050.8,1828651548480.83
2018-07-03,4201383649460.25,1088471900901.84,1691303322549.69
2018-07-04,4324500620898.51,1080415517704.71,1796248613454.17
2018-07-05,4231133004338.06,900605860478.86,1747253911171.17
2018-07-06,3896949443209.2,938135138537.92,1733203974087.51
2018-07-07,4565604805087.11,1467224560889.63,1877281593725.5
2018-07-08,4568786375640.42,1406633158423.38,1837644032094.78
2018-07-09,4348303434734.67,1060301822755.57,1513423110546.56
2018-07-10,4363277662362.58,930336117351.9,1400351965061.94
2018-07-11,4284512362449.1,842061692293.68,1135928398678.63
2018-07-12,4261309765557.82,1192049307320.61,1043491294545.67
2018-07-13,4031770015651.62,1171279522097.97,1019129949882.89
2018-07-14,4726065533489.27,1526150738883.45,1221331097087.81
2018-07-15,4570898432749.72,1748141862152.05,1586077314873.65
2018-07-16,4636419972449.23,975538328150.09,1460364500982.58
2018-07-17,4244620632973.32,838116340721.46,1249233648319.07
2018-07-18,4528609972980.13,816268227813.59,1304371131976.55
2018-07-19,4451586441752.7,3356702555900.3,1003500623376.5
2018-07-20,4156546865101.78,967229020618.35,1095187281523.6
2018-07-21,4376891790359.84,1598577724602.08,1302948937404.9
2018-07-22,4767456858723.49,1989119380873.61,1437001341227.77
2018-07-23,4383381655950.97,1338488792374.43,1357647245379.69
2018-07-24,3889259718437.89,1306639914962.24,1352558848917.22
2018-07-25,8047902640790.38,1049183756653.13,2539312747015.93
2018-07-26,4323982447782.83,1179260880183.95,1349332285978.86
2018-07-27,7914150703914.45,1328832968934.58,2462418488529.44
2018-07-28,4211487633139.6,1691105983589.75,1426259132393.24
2018-07-29,4413433787401.46,1363744415114.15,1704086395455.46
2018-07-30,4116941701144.63,897250904772.27,1535708804228.48
2018-07-31,4178523291377.67,1096170509927.8,1336045936132.18
2018-08-01,3869248611645.89,4744132462308.65,1081213674709.12
2018-08-02,3937851223851.61,4453149833822.52,1103520507291.41
2018-08-03,4401724195419.58,1186230981735.05,1194155762433.86
2018-08-04,4502451958547.54,1725320013184.34,1365747947287.17
2018-08-05,4080082739402.78,1674738206027.43,1295321025848.57
2018-08-06,4398186046228.69,1028530136738.62,1246928294138.17
2018-08-07,4185108574221.46,1357467772915.74,1165995351815.2
2018-08-08,4043754254516.42,2647636841237.63,1041056496152.26
2018-08-09,4025808023734.65,1377544889668.37,1246425087113.59
2018-08-10,3859636333338.81,1184214662777.13,1323613259008.1
2018-08-11,4112571517236.8,1505595786425.75,2052831612132.22
2018-08-12,4464023397833.87,1483668925438.95,2159952518541.66
2018-08-13,4567072734577.61,1084171956518.61,1946278984356.91
2018-08-14,3832095318239.15,1102602597067.96,1788505145306.01
2018-08-15,4343376333930.31,1141550842987.14,2022933580109.42
2018-08-16,4433125027612.28,1027899125319.34,1971203332309.37
2018-08-17,4560572200655,1128543779273.58,1965510842292.01
2018-08-18,4364385948110.84,1660654125769.09,2170075594704.56
2018-08-19,4058610405842.96,1446862917557.72,2101639074364.11
2018-08-20,4128771413960.22,1267100238016.84,1986638575413.2
2018-08-21,4506060238772.96,1128491040084.64,1785541937232.5
2018-08-22,4857374326912.78,1141492009973.22,1912947069975.52
2018-08-23,4124323538304.29,1246667267001.31,1987067639468.51
2018-08-24,4254296635288.26,1225362920731.5,1927537243534
2018-08-25,4361017526496.33,1735186487227.83,2186059899082.48
2018-08-26,4629599063837.18,1930187623863.98,2580084757676.45
2018-08-27,3982135852766.21,970310939386.84,2205843612947.24
2018-08-28,4136238363787.12,932822073485.74,2134857918001.84
2018-08-30,4255773175469.41,1034431098080.29,2071004188618.05
2018-08-31,4147275813916.58,992633762641.91,1853026081723.23
2018-09-01,4739405581858.2,1539287853520.08,2256962426515.06
2018-09-03,4005478487359.03,1237269945254.55,1748048706332.85
2018-09-04,3798010896421.6,1027154073479.1,1882187257500.65
2018-09-06,3748806774202.53,992702351109.66,1832193128742.78
2018-09-07,3972853924004.63,933935579966.14,1988149797267.92
2018-09-09,4087027981802.61,1328588673155.65,2294487851282.3
2018-09-10,3533730244953.66,1105196620695.69,1870515996966.53
2018-09-11,4251190283772.99,890234993266.71,1919006695743.23
2018-09-12,4079652583395.08,1286501988329,1866697930876.7
2018-09-13,3846081288842.98,948198952224.44,1979261068149.71
2018-09-14,3635758190151.03,870463621278.06,2022187733865.6
2018-09-15,4543790740504.99,1673174241615.64,2167187271828.59
2018-09-16,4114950356283.51,1681090661264.26,1930832537343.27
2018-09-17,4172566156255.88,1046455070856.5,1919771912472.93
2018-09-18,3992416737917.52,992241989011.49,1708497806724.81
2018-09-19,3872692441900.02,1400433657270.04,1340316642028.91
2018-09-20,3868271975710.88,1436882481755.75,1773687928041.31
2018-09-21,4251498754452.6,1060998328866.27,1915109707224.71
2018-09-22,4072908589239.93,1960878381872.78,2399264703764.62
2018-09-23,4053773072678.54,2046673031530.87,2347807424259.58
2018-09-24,4114765306254.58,996683057009.27,1891996064739.37
2018-09-25,4111587545400.87,1010110986477.82,1806225514247.14
2018-09-26,3515465349392.04,1001407136118.16,1995286878562.73
2018-09-27,3947354382623.35,1019556519119.65,1958854752178
2018-09-28,4097230029500.62,1028775457752.78,2022657284729.55
2018-09-29,4547540886486.33,1668861941413.93,2176264223093.44
2018-09-30,4241456501504.9,2018309227373.39,2317808850371.56
2018-10-01,4273356759248.75,1207105546626.43,2263932727919.43
2018-10-02,4601932729766.39,1327739097270.35,2131908311029.05
2018-10-03,4252203983010.31,1069513871673.2,2267913972599.06
2018-10-04,4348592608967.73,1090766975834.48,2248699325386.88
2018-10-05,4152216404178.02,1178279524648.7,2136110842685.24
2018-10-06,4575863730886.19,1995148618935.35,2543165893242.94
2018-10-07,4670308728782.29,1651558742181.87,2478515418517.83
2018-10-08,4746612290357.96,1131688735857.61,2216950509982.95
2018-10-09,4492712191682.5,983843596560.41,2053819816870.11
2018-10-10,4704140291420.41,1537293907497.44,2101204426760.57
2018-10-11,4060195775171.14,888098906560.99,2143635508924.47
2018-10-12,4317802814830.41,1145459298094.43,2079116806021.54
2018-10-13,4503697344368.99,2045738845258.35,2408590949134.1
2018-10-14,4638168785221.91,1342081455772.07,2339497823953.41
2018-10-15,4781971726435,893422203132.1,1817310852485.93
2018-10-16,3985225189165.06,962833710057.56,1969603849456.6
2018-10-17,4414845112854.31,960757272066.61,1937849728515.22
2018-10-18,4362853252324.13,1070187879622.85,1975494901887.43
2018-10-19,4237424285255.85,1140986302213.86,1992082829461.08
2018-10-20,4572989230194.48,1637905458459.96,2253422881088.54
2018-10-21,4570943209806.09,1434521916806.95,2387623414880.62
2018-10-22,4278407049219.1,1093823145892.37,1834025659894.34
2018-10-23,4687176883029.34,1240138917308.26,2151279422492.86
2018-10-24,5307473102852.5,1255296562684.96,2400572075884.06
2018-10-25,5053239304181.83,1117726924374.34,2461660775644.62
2018-10-26,5106467667897.08,1044335340747.34,2323666231619.59
2018-10-27,5241123766552.46,1681412748332,2764927482522.34
2018-10-28,5124378337922.26,1797824589579.09,2773565789474.3
2018-10-29,5273806416082,1265694807871.79,2325140808875.4
2018-10-31,5169954931087.78,1288690710529.21,2283903488078.67
2018-11-01,5099687319415.37,1196055739671.77,2443865046069.83
2018-11-02,5139721697644.29,1382669040276.94,2397133823738.9
2018-11-03,5486082512871.66,2046515697428.14,2646848663470.67
2018-11-04,5486432404911.8,2231516192306.22,2903294818748.2
2018-11-05,5435561031758.35,1213823240154.27,2216579285408.62
2018-11-06,4824849769028.49,911850862917.32,1903471463128.21
2018-11-07,4615712259040.74,1040679804297.02,1799904544583.67
2018-11-08,4472416465396.2,2063480595844.78,1879415224712.69
2018-11-09,4591175255294.43,1164902140765.15,1854501507428.22
2018-11-10,4985793161307.86,1665209598467.67,2145243699136.19
2018-11-11,4847525792377.27,1734074290222.24,2079350404248.86
2018-11-12,4551791246202.86,1438477082828.55,1913374715670.62
2018-11-13,4505883781121.2,1228543103285.15,1761583753247.69
2018-11-14,5224347476121.54,1104031046576.05,1622579723509.98
2018-11-15,5045022356740.23,1231945298329.23,1659839511970.77
2018-11-16,5045716971139.08,1141686735012.22,1683900564108.73
2018-11-17,4965830126876.94,1877159966599.83,1904948145179.46
2018-11-18,5597385223505.85,1616898999495.02,2141994850691.25
2018-11-19,5610711093798.87,1498630925693.35,1470748788831.32
2018-11-20,4870440879206.55,1140591043181.36,1632766077037.49
2018-11-21,4760953272167.29,1123862778579.57,1765175668583.85
2018-11-22,4998805776524.86,1054017607892.12,1724543651450.47
2018-11-23,4686834842977.99,1065068488926.7,1762742626507
2018-11-24,5370464861701.07,1738255806002.47,1906301577417.15
2018-11-25,5163909754796.37,1616127971896.83,1922917173244.03
2018-11-26,4920225793381.5,845501020683.8,1768197149126.12
2018-11-27,4975585642546.89,1019242947854.66,1807936657055.34
2018-11-28,4243651570296.27,983395978004.69,1658603125688.6
2018-11-29,4789099379363.4,1003967688560.33,1721806600263.3
2018-11-30,5250450049663.72,1356804344258.66,1702097001812.48
2018-12-02,4901462456856.55,1632550834765.59,1916758698595.86
2018-12-03,4472196704244.97,835384750609.78,1611417323881.18
2018-12-04,4301827771213.97,949230531562.32,1551527653897.66
2018-12-05,4659561369926.9,1141444732823.08,1502954256373.75
2018-12-06,4399951797839.82,895827216879.2,1551242290487.17
2018-12-07,4657933697810.39,984948485955.65,1518466281915.74
2018-12-08,4776049122460.54,1917122925837.29,1737536536544.07
2018-12-09,4770407440451.81,1337861616137.5,1777179442164.41
2018-12-10,4400555983633.85,1052723986628.25,1525634003829.87
2018-12-11,4206695595296.61,1155707688743.32,1627962713891.54
2018-12-12,4580223645302.99,1251027248619.98,1564245327222.66
2018-12-13,4659542350849.89,1185920292835.53,1559086519671.52
2018-12-14,4446696719590.28,959144068032.64,1629582278113.36
2018-12-15,4599785114120.28,1915188176433.76,1831471729113.39
2018-12-16,4925312210128.3,1552075488028.17,2221838723002.61
2018-12-17,5405261600853.8,1386268878668.94,1588764956107.11
2018-12-18,4446429493824.71,1179237549273.66,1761870401187.92
2018-12-19,4032320661013.89,992434464666.26,1826676543382.27
